run_id,scenario,method,runtime_changed,result_changed_fields,tiny_numeric_fields_le_1e-10,max_abs_result_delta,ari_primary,ari_v2,ari_v2_minus_primary
run_046,time_noise_15min,additive_cij_louvain,True,,,0,0.8273739787868847,0.8273739787868847,0
run_046,time_noise_15min,additive_cij_louvain_matched_density,True,,,0,0.900143132794729,0.900143132794729,0
run_046,time_noise_15min,geo_time_dbscan,True,,,0,0.5490051609760429,0.5490051609760429,0
run_046,time_noise_15min,product_cij_leiden,True,,,0,0.900143132794729,0.900143132794729,0
run_046,time_noise_15min,product_cij_louvain,True,,,0,0.900143132794729,0.900143132794729,0
run_046,time_noise_60min,additive_cij_louvain,True,,,0,0.7056244041062374,0.7056244041062374,0
run_046,time_noise_60min,additive_cij_louvain_matched_density,True,,,0,0.685889605751857,0.685889605751857,0
run_046,time_noise_60min,geo_time_dbscan,True,,,0,0.4616292495420935,0.4616292495420935,0
run_046,time_noise_60min,product_cij_leiden,True,,,0,0.670606169281345,0.670606169281345,0
run_046,time_noise_60min,product_cij_louvain,True,,,0,0.6596640135666753,0.6596640135666753,0
run_047,baseline,additive_cij_louvain,True,,,0,0.9520646011110475,0.9520646011110475,0
run_047,baseline,additive_cij_louvain_matched_density,True,,,0,0.9161045677984611,0.9161045677984611,0
run_047,baseline,geo_time_dbscan,True,,,0,0.566505865739295,0.566505865739295,0
run_047,baseline,product_cij_leiden,True,,,0,0.9520646011110475,0.9520646011110475,0
run_047,baseline,product_cij_louvain,True,,,0,0.9520646011110475,0.9520646011110475,0
run_047,exact_transport_copy_2x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,4,0.9520646011110475,0.9520646011110475,0
run_047,exact_transport_copy_2x,additive_cij_louvain_matched_density,True,,,0,0.9435668197172273,0.9435668197172273,0
run_047,exact_transport_copy_2x,geo_time_dbscan,True,,,0,0.566505865739295,0.566505865739295,0
run_047,exact_transport_copy_2x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,,3,0.9530399363143488,0.9530399363143488,0
run_047,exact_transport_copy_2x,product_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,3,0.9454202977664168,0.9454202977664168,0
run_047,exact_transport_copy_5x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,7,0.2675409256711558,0.2675409256711558,0
run_047,exact_transport_copy_5x,additive_cij_louvain_matched_density,True,mean_degree;n_edges;retained_edge_fraction,nmi_original,1,0.24166027761853123,0.24166027761853123,0
run_047,exact_transport_copy_5x,geo_time_dbscan,True,,,0,0.566505865739295,0.566505865739295,0
run_047,exact_transport_copy_5x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,,1,0.26593310272978593,0.26593310272978593,0
run_047,exact_transport_copy_5x,product_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,nmi_original,1,0.26593310272978593,0.26593310272978593,0
run_047,gps_noise_100m,additive_cij_louvain,True,,,0,0.8592496774654743,0.8592496774654743,0
run_047,gps_noise_100m,additive_cij_louvain_matched_density,True,,,0,0.8592496774654743,0.8592496774654743,0
run_047,gps_noise_100m,geo_time_dbscan,True,,,0,0.566505865739295,0.566505865739295,0
run_047,gps_noise_100m,product_cij_leiden,True,,,0,0.9161045677984611,0.9161045677984611,0
run_047,gps_noise_100m,product_cij_louvain,True,,,0,0.9161045677984611,0.9161045677984611,0
run_047,gps_noise_300m,additive_cij_louvain,True,,,0,0.6634801947390462,0.6634801947390462,0
run_047,gps_noise_300m,additive_cij_louvain_matched_density,True,,,0,0.6988197863146807,0.6988197863146807,0
run_047,gps_noise_300m,geo_time_dbscan,True,,,0,0.387529684732053,0.387529684732053,0
run_047,gps_noise_300m,product_cij_leiden,True,,threshold,0,0.7047230479181976,0.7047230479181976,0
run_047,gps_noise_300m,product_cij_louvain,True,,threshold,0,0.7047230479181976,0.7047230479181976,0
run_047,time_noise_15min,additive_cij_louvain,True,,,0,0.9461346446757801,0.9461346446757801,0
run_047,time_noise_15min,additive_cij_louvain_matched_density,True,,,0,0.8633489710074225,0.8633489710074225,0
run_047,time_noise_15min,geo_time_dbscan,True,,,0,0.566505865739295,0.566505865739295,0
run_047,time_noise_15min,product_cij_leiden,True,,,0,0.9381556061026385,0.9381556061026385,0
run_047,time_noise_15min,product_cij_louvain,True,,,0,0.9381556061026385,0.9381556061026385,0
run_047,time_noise_60min,additive_cij_louvain,True,,,0,0.6801119392884396,0.6801119392884396,0
run_047,time_noise_60min,additive_cij_louvain_matched_density,True,,,0,0.547405304009466,0.547405304009466,0
run_047,time_noise_60min,geo_time_dbscan,True,,,0,0.4615021556027643,0.4615021556027643,0
